7064535
1000, 1000
(690, 0.5), (690, 10000)
(690, 0.5), (752, 0.5)
(752, 0.5), (752, 10000)
(752, 10000), (752.5, 10000)
(752.5, 0.5), (752.5, 10000)
(752.5, 0.5), (754, 0.5)
(754, 0.5), (754, 10000)
(754, 10000), (755, 10000)
(755, 0.5), (755, 10000)
(755, 0.5), (767, 0.5)
(767, 0.5), (767, 10000)
(767, 10000), (769, 10000)
(769, 0.5), (769, 10000)
(769, 0.5), (774, 0.5)
(774, 0.5), (774, 10000)
(774, 10000), (776, 10000)
(776, 0.5), (776, 10000)
(776, 0.5), (802, 0.5)
(802, 0.5), (802, 10000)
(802, 10000), (804, 10000)
(804, 0.5), (804, 10000)
(804, 0.5), (806, 0.5)
(806, 0.5), (806, 10000)
(806, 10000), (807, 10000)
(807, 0.5), (807, 10000)
(807, 0.5), (876, 0.5)
(876, 0.5), (876, 10000)
(876, 10000), (879, 10000)
(879, 0.5), (879, 10000)
(879, 0.5), (960, 0.5)
(960, 0.5), (960, 10000)
(960, 10000), (960.5, 10000)
(960.5, 0.5), (960.5, 10000)
(960.5, 0.5), (969, 0.5)
(969, 0.5), (969, 10000)
(969, 10000), (970, 10000)
(970, 0.5), (970, 10000)
(970, 0.5), (1348, 0.5)
(1348, 0.5), (1348, 10000)
(1348, 10000), (1350, 10000)
(1350, 0.5), (1350, 10000)
(1350, 0.5), (1369, 0.5)
(1369, 0.5), (1369, 10000)
(1369, 10000), (1370, 10000)
(1370, 0.5), (1370, 10000)
(1370, 0.5), (1377, 0.5)
(1377, 0.5), (1377, 10000)
(1377, 10000), (1377.5, 10000)
(1377.5, 0.5), (1377.5, 10000)
(1377.5, 0.5), (1399, 0.5)
(1399, 0.5), (1399, 10000)
(1399, 10000), (1402, 10000)
(1402, 0.5), (1402, 10000)
(1402, 0.5), (1429, 0.5)
(1429, 0.5), (1429, 10000)
(1429, 10000), (1429.5, 10000)
(1429.5, 0.5), (1429.5, 10000)
(1429.5, 0.5), (1523, 0.5)
(1523, 0.5), (1523, 10000)
(1523, 10000), (1523.5, 10000)
(1523.5, 0.5), (1523.5, 10000)
(1523.5, 0.5), (1534, 0.5)
(1534, 0.5), (1534, 10000)
(1534, 10000), (1535, 10000)
(1535, 0.5), (1535, 10000)
(1535, 0.5), (1559, 0.5)
(1559, 0.5), (1559, 10000)
(1559, 10000), (1561, 10000)
(1561, 0.5), (1561, 10000)
(1561, 0.5), (1574, 0.5)
(1574, 0.5), (1574, 10000)
(1574, 10000), (1575, 10000)
(1575, 0.5), (1575, 10000)
(1575, 0.5), (1582, 0.5)
(1582, 0.5), (1582, 10000)
(1582, 10000), (1583, 10000)
(1583, 0.5), (1583, 10000)
(1583, 0.5), (1610, 0.5)
(1610, 0.5), (1610, 10000)
(1610, 10000), (1615, 10000)
(1615, 0.5), (1615, 10000)
(1615, 0.5), (1617, 0.5)
(1617, 0.5), (1617, 10000)
(1617, 10000), (1617.5, 10000)
(1617.5, 0.5), (1617.5, 10000)
(1617.5, 0.5), (1633, 0.5)
(1633, 0.5), (1633, 10000)
(1633, 10000), (1635, 10000)
(1635, 0.5), (1635, 10000)
(1635, 0.5), (1717, 0.5)
(1717, 0.5), (1717, 10000)
(1717, 10000), (1720, 10000)
(1720, 0.5), (1720, 10000)
(1720, 0.5), (1776, 0.5)
(1776, 0.5), (1776, 10000)
(1776, 10000), (1778, 10000)
(1778, 0.5), (1778, 10000)
(1778, 0.5), (1780, 0.5)
(1780, 0.5), (1780, 10000)
(1780, 10000), (1780.5, 10000)
(1780.5, 0.5), (1780.5, 10000)
(1780.5, 0.5), (1782, 0.5)
(1782, 0.5), (1782, 10000)
(1782, 10000), (1782.5, 10000)
(1782.5, 0.5), (1782.5, 10000)
(1782.5, 0.5), (1785, 0.5)
(1785, 0.5), (1785, 10000)
(1785, 10000), (1787, 10000)
(1787, 0.5), (1787, 10000)
(1787, 0.5), (1810, 0.5)
(1810, 0.5), (1810, 10000)
(1810, 10000), (1810.5, 10000)
(1810.5, 0.5), (1810.5, 10000)
(1810.5, 0.5), (1869, 0.5)
(1869, 0.5), (1869, 10000)
(1869, 10000), (1869.5, 10000)
(1869.5, 0.5), (1869.5, 10000)
(1869.5, 0.5), (1910, 0.5)
(1910, 0.5), (1910, 10000)
(1910, 10000), (1912, 10000)
(1912, 0.5), (1912, 10000)
(1912, 0.5), (1914, 0.5)
(1914, 0.5), (1914, 10000)
(1914, 10000), (1914.5, 10000)
(1914.5, 0.5), (1914.5, 10000)
(1914.5, 0.5), (1917, 0.5)
(1917, 0.5), (1917, 10000)
(1917, 10000), (1918, 10000)
(1918, 0.5), (1918, 10000)
(1918, 0.5), (1947, 0.5)
(1947, 0.5), (1947, 10000)
(1947, 10000), (1948, 10000)
(1948, 0.5), (1948, 10000)
(1948, 0.5), (1992, 0.5)
(1992, 0.5), (1992, 10000)
(1992, 10000), (1992.5, 10000)
(1992.5, 0.5), (1992.5, 10000)
(1992.5, 0.5), (1995, 0.5)
(1995, 0.5), (1995, 10000)
(1995, 10000), (1995.5, 10000)
(1995.5, 0.5), (1995.5, 10000)
(1995.5, 0.5), (2002, 0.5)
(2002, 0.5), (2002, 10000)
(2002, 10000), (2005, 10000)
(2005, 0.5), (2005, 10000)
(2005, 0.5), (2021, 0.5)
(2021, 0.5), (2021, 10000)
(2021, 10000), (2023, 10000)
(2023, 0.5), (2023, 10000)
(2023, 0.5), (2029, 0.5)
(2029, 0.5), (2029, 10000)
(2029, 10000), (2030, 10000)
(2030, 0.5), (2030, 10000)
(2030, 0.5), (2067, 0.5)
(2067, 0.5), (2067, 10000)
(2067, 10000), (2067.5, 10000)
(2067.5, 0.5), (2067.5, 10000)
(2067.5, 0.5), (2113, 0.5)
(2113, 0.5), (2113, 10000)
(2113, 10000), (2116, 10000)
(2116, 0.5), (2116, 10000)
(2116, 0.5), (2143, 0.5)
(2143, 0.5), (2143, 10000)
(2143, 10000), (2145, 10000)
(2145, 0.5), (2145, 10000)
(2145, 0.5), (2185, 0.5)
(2185, 0.5), (2185, 10000)
(2185, 10000), (2186, 10000)
(2186, 0.5), (2186, 10000)
(2186, 0.5), (2225, 0.5)
(2225, 0.5), (2225, 10000)
(2225, 10000), (2225.5, 10000)
(2225.5, 0.5), (2225.5, 10000)
(2225.5, 0.5), (2234, 0.5)
(2234, 0.5), (2234, 10000)
(2234, 10000), (2234.5, 10000)
(2234.5, 0.5), (2234.5, 10000)
(2234.5, 0.5), (2297, 0.5)
(2297, 0.5), (2297, 10000)
(2297, 10000), (2298, 10000)
(2298, 0.5), (2298, 10000)
(2298, 0.5), (2311, 0.5)
(2311, 0.5), (2311, 10000)
(2311, 10000), (2311.5, 10000)
(2311.5, 0.5), (2311.5, 10000)
(2311.5, 0.5), (2358, 0.5)
(2358, 0.5), (2358, 10000)
(2358, 10000), (2360, 10000)
(2360, 0.5), (2360, 10000)
(2360, 0.5), (2376, 0.5)
(2376, 0.5), (2376, 10000)
(2376, 10000), (2377, 10000)
(2377, 0.5), (2377, 10000)
(2377, 0.5), (2381, 0.5)
(2381, 0.5), (2381, 10000)
(2381, 10000), (2385, 10000)
(2385, 0.5), (2385, 10000)
(2385, 0.5), (2447, 0.5)
(2447, 0.5), (2447, 10000)
(2447, 10000), (2449, 10000)
(2449, 0.5), (2449, 10000)
(2449, 0.5), (2499, 0.5)
(2499, 0.5), (2499, 10000)
(2499, 10000), (2501, 10000)
(2501, 0.5), (2501, 10000)
(2501, 0.5), (2514, 0.5)
(2514, 0.5), (2514, 10000)
(2514, 10000), (2515, 10000)
(2515, 0.5), (2515, 10000)
(2515, 0.5), (2598, 0.5)
(2598, 0.5), (2598, 10000)
(2598, 10000), (2599, 10000)
(2599, 0.5), (2599, 10000)
(2599, 0.5), (2605, 0.5)
(2605, 0.5), (2605, 10000)
(2605, 10000), (2605.5, 10000)
(2605.5, 0.5), (2605.5, 10000)
(2605.5, 0.5), (2654, 0.5)
(2654, 0.5), (2654, 10000)
(2654, 10000), (2654.5, 10000)
(2654.5, 0.5), (2654.5, 10000)
(2654.5, 0.5), (2662, 0.5)
(2662, 0.5), (2662, 10000)
(2662, 10000), (2664, 10000)
(2664, 0.5), (2664, 10000)
(2664, 0.5), (2695, 0.5)
(2695, 0.5), (2695, 10000)
(2695, 10000), (2696, 10000)
(2696, 0.5), (2696, 10000)
(2696, 0.5), (2732, 0.5)
(2732, 0.5), (2732, 10000)
(2732, 10000), (2732.5, 10000)
(2732.5, 0.5), (2732.5, 10000)
(2732.5, 0.5), (2740, 0.5)
(2740, 0.5), (2740, 10000)
(2740, 10000), (2742, 10000)
(2742, 0.5), (2742, 10000)
(2742, 0.5), (2758, 0.5)
(2758, 0.5), (2758, 10000)
(2758, 10000), (2758.5, 10000)
(2758.5, 0.5), (2758.5, 10000)
(2758.5, 0.5), (2815, 0.5)
(2815, 0.5), (2815, 10000)
(2815, 10000), (2819, 10000)
(2819, 0.5), (2819, 10000)
(2819, 0.5), (2828, 0.5)
(2828, 0.5), (2828, 10000)
(2828, 10000), (2836, 10000)
(2836, 0.5), (2836, 10000)
(2836, 0.5), (2838, 0.5)
(2838, 0.5), (2838, 10000)
(2838, 10000), (2840, 10000)
(2840, 0.5), (2840, 10000)
(2840, 0.5), (2877, 0.5)
(2877, 0.5), (2877, 10000)
(2877, 10000), (2878, 10000)
(2878, 0.5), (2878, 10000)
(2878, 0.5), (2916, 0.5)
(2916, 0.5), (2916, 10000)
(2916, 10000), (2916.5, 10000)
(2916.5, 0.5), (2916.5, 10000)
(2916.5, 0.5), (2918, 0.5)
(2918, 0.5), (2918, 10000)
(2918, 10000), (2919, 10000)
(2919, 0.5), (2919, 10000)
(2919, 0.5), (2991, 0.5)
(2991, 0.5), (2991, 10000)
(2991, 10000), (2993, 10000)
(2993, 0.5), (2993, 10000)
(2993, 0.5), (3098, 0.5)
(3098, 0.5), (3098, 10000)
(3098, 10000), (3098.5, 10000)
(3098.5, 0.5), (3098.5, 10000)
(3098.5, 0.5), (3211, 0.5)
(3211, 0.5), (3211, 10000)
(3211, 10000), (3214, 10000)
(3214, 0.5), (3214, 10000)
(3214, 0.5), (3222, 0.5)
(3222, 0.5), (3222, 10000)
(3222, 10000), (3225, 10000)
(3225, 0.5), (3225, 10000)
(3225, 0.5), (3242, 0.5)
(3242, 0.5), (3242, 10000)
(3242, 10000), (3243, 10000)
(3243, 0.5), (3243, 10000)
(3243, 0.5), (3311, 0.5)
(3311, 0.5), (3311, 10000)
(3311, 10000), (3312, 10000)
(3312, 0.5), (3312, 10000)
(3312, 0.5), (3357, 0.5)
(3357, 0.5), (3357, 10000)
(3357, 10000), (3362, 10000)
(3362, 0.5), (3362, 10000)
(3362, 0.5), (3412, 0.5)
(3412, 0.5), (3412, 10000)
(3412, 10000), (3412.5, 10000)
(3412.5, 0.5), (3412.5, 10000)
(3412.5, 0.5), (3418, 0.5)
(3418, 0.5), (3418, 10000)
(3418, 10000), (3420, 10000)
(3420, 0.5), (3420, 10000)
(3420, 0.5), (3446, 0.5)
(3446, 0.5), (3446, 10000)
(3446, 10000), (3449, 10000)
(3449, 0.5), (3449, 10000)
(3449, 0.5), (3535, 0.5)
(3535, 0.5), (3535, 10000)
(3535, 10000), (3536, 10000)
(3536, 0.5), (3536, 10000)
(3536, 0.5), (3570, 0.5)
(3570, 0.5), (3570, 10000)
(3570, 10000), (3571, 10000)
(3571, 0.5), (3571, 10000)
(3571, 0.5), (3770, 0.5)
(3770, 0.5), (3770, 10000)
(3770, 10000), (3772, 10000)
(3772, 0.5), (3772, 10000)
(3772, 0.5), (3882, 0.5)
(3882, 0.5), (3882, 10000)
(3882, 10000), (3885, 10000)
(3885, 0.5), (3885, 10000)
(3885, 0.5), (3898, 0.5)
(3898, 0.5), (3898, 10000)
(3898, 10000), (3901, 10000)
(3901, 0.5), (3901, 10000)
(3901, 0.5), (3909, 0.5)
(3909, 0.5), (3909, 10000)
(3909, 10000), (3910, 10000)
(3910, 0.5), (3910, 10000)
(3910, 0.5), (3980, 0.5)
(3980, 0.5), (3980, 10000)
(3980, 10000), (3982, 10000)
(3982, 0.5), (3982, 10000)
(3982, 0.5), (4077, 0.5)
(4077, 0.5), (4077, 10000)
(4077, 10000), (4078, 10000)
(4078, 0.5), (4078, 10000)
(4078, 0.5), (4086, 0.5)
(4086, 0.5), (4086, 10000)
(4086, 10000), (4091, 10000)
(4091, 0.5), (4091, 10000)
(4091, 0.5), (4134, 0.5)
(4134, 0.5), (4134, 10000)
(4134, 10000), (4135, 10000)
(4135, 0.5), (4135, 10000)
(4135, 0.5), (4159, 0.5)
(4159, 0.5), (4159, 10000)
(4159, 10000), (4165, 10000)
(4165, 0.5), (4165, 10000)
(4165, 0.5), (4172, 0.5)
(4172, 0.5), (4172, 10000)
(4172, 10000), (4175, 10000)
(4175, 0.5), (4175, 10000)
(4175, 0.5), (4188, 0.5)
(4188, 0.5), (4188, 10000)
(4188, 10000), (4190, 10000)
(4190, 0.5), (4190, 10000)
(4190, 0.5), (4199, 0.5)
(4199, 0.5), (4199, 10000)
(4199, 10000), (4201, 10000)
(4201, 0.5), (4201, 10000)
(4201, 0.5), (4275, 0.5)
(4275, 0.5), (4275, 10000)
(4275, 10000), (4275.5, 10000)
(4275.5, 0.5), (4275.5, 10000)
(4275.5, 0.5), (4280, 0.5)
(4280, 0.5), (4280, 10000)
(4280, 10000), (4283, 10000)
(4283, 0.5), (4283, 10000)
(4283, 0.5), (4325, 0.5)
(4325, 0.5), (4325, 10000)
(4325, 10000), (4325.5, 10000)
(4325.5, 0.5), (4325.5, 10000)
(4325.5, 0.5), (4338, 0.5)
(4338, 0.5), (4338, 10000)
(4338, 10000), (4338.5, 10000)
(4338.5, 0.5), (4338.5, 10000)
(4338.5, 0.5), (4345, 0.5)
(4345, 0.5), (4345, 10000)
(4345, 10000), (4349, 10000)
(4349, 0.5), (4349, 10000)
(4349, 0.5), (4376, 0.5)
(4376, 0.5), (4376, 10000)
(4376, 10000), (4376.5, 10000)
(4376.5, 0.5), (4376.5, 10000)
(4376.5, 0.5), (4444, 0.5)
(4444, 0.5), (4444, 10000)
(4444, 10000), (4444.5, 10000)
(4444.5, 0.5), (4444.5, 10000)
(4444.5, 0.5), (4449, 0.5)
(4449, 0.5), (4449, 10000)
(4449, 10000), (4451, 10000)
(4451, 0.5), (4451, 10000)
(4451, 0.5), (4470, 0.5)
(4470, 0.5), (4470, 10000)
(4470, 10000), (4472, 10000)
(4472, 0.5), (4472, 10000)
(4472, 0.5), (4481, 0.5)
(4481, 0.5), (4481, 10000)
(4481, 10000), (4482, 10000)
(4482, 0.5), (4482, 10000)
(4482, 0.5), (4524, 0.5)
(4524, 0.5), (4524, 10000)
(4524, 10000), (4524.5, 10000)
(4524.5, 0.5), (4524.5, 10000)
(4524.5, 0.5), (4613, 0.5)
(4613, 0.5), (4613, 10000)
(4613, 10000), (4614, 10000)
(4614, 0.5), (4614, 10000)
(4614, 0.5), (4617, 0.5)
(4617, 0.5), (4617, 10000)
(4617, 10000), (4623, 10000)
(4623, 0.5), (4623, 10000)
(4623, 0.5), (4654, 0.5)
(4654, 0.5), (4654, 10000)
(4654, 10000), (4657, 10000)
(4657, 0.5), (4657, 10000)
(4657, 0.5), (4749, 0.5)
(4749, 0.5), (4749, 10000)
(4749, 10000), (4750, 10000)
(4750, 0.5), (4750, 10000)
(4750, 0.5), (4764, 0.5)
(4764, 0.5), (4764, 10000)
(4764, 10000), (4768, 10000)
(4768, 0.5), (4768, 10000)
(4768, 0.5), (4880, 0.5)
(4880, 0.5), (4880, 10000)
(4880, 10000), (4883, 10000)
(4883, 0.5), (4883, 10000)
(4883, 0.5), (4887, 0.5)
(4887, 0.5), (4887, 10000)
(4887, 10000), (4889, 10000)
(4889, 0.5), (4889, 10000)
(4889, 0.5), (5107, 0.5)
(5107, 0.5), (5107, 10000)
(5107, 10000), (5107.5, 10000)
(5107.5, 0.5), (5107.5, 10000)
(5107.5, 0.5), (5119, 0.5)
(5119, 0.5), (5119, 10000)
(5119, 10000), (5119.5, 10000)
(5119.5, 0.5), (5119.5, 10000)
(5119.5, 0.5), (5129, 0.5)
(5129, 0.5), (5129, 10000)
(5129, 10000), (5133, 10000)
(5133, 0.5), (5133, 10000)
(5133, 0.5), (5139, 0.5)
(5139, 0.5), (5139, 10000)
(5139, 10000), (5140, 10000)
(5140, 0.5), (5140, 10000)
(5140, 0.5), (5148, 0.5)
(5148, 0.5), (5148, 10000)
(5148, 10000), (5150, 10000)
(5150, 0.5), (5150, 10000)
(5150, 0.5), (5163, 0.5)
(5163, 0.5), (5163, 10000)
(5163, 10000), (5163.5, 10000)
(5163.5, 0.5), (5163.5, 10000)
(5163.5, 0.5), (5176, 0.5)
(5176, 0.5), (5176, 10000)
(5176, 10000), (5179, 10000)
(5179, 0.5), (5179, 10000)
(5179, 0.5), (5258, 0.5)
(5258, 0.5), (5258, 10000)
(5258, 10000), (5258.5, 10000)
(5258.5, 0.5), (5258.5, 10000)
(5258.5, 0.5), (5288, 0.5)
(5288, 0.5), (5288, 10000)
(5288, 10000), (5288.5, 10000)
(5288.5, 0.5), (5288.5, 10000)
(5288.5, 0.5), (5363, 0.5)
(5363, 0.5), (5363, 10000)
(5363, 10000), (5366, 10000)
(5366, 0.5), (5366, 10000)
(5366, 0.5), (5630, 0.5)
(5630, 0.5), (5630, 10000)
(5630, 10000), (5630.5, 10000)
(5630.5, 0.5), (5630.5, 10000)
(5630.5, 0.5), (5635, 0.5)
(5635, 0.5), (5635, 10000)
(5635, 10000), (5635.5, 10000)
(5635.5, 0.5), (5635.5, 10000)
(5635.5, 0.5), (5638, 0.5)
(5638, 0.5), (5638, 10000)
(5638, 10000), (5641, 10000)
(5641, 0.5), (5641, 10000)
(5641, 0.5), (5653, 0.5)
(5653, 0.5), (5653, 10000)
(5653, 10000), (5653.5, 10000)
(5653.5, 0.5), (5653.5, 10000)
(5653.5, 0.5), (5741, 0.5)
(5741, 0.5), (5741, 10000)
(5741, 10000), (5743, 10000)
(5743, 0.5), (5743, 10000)
(5743, 0.5), (5844, 0.5)
(5844, 0.5), (5844, 10000)
(5844, 10000), (5846, 10000)
(5846, 0.5), (5846, 10000)
(5846, 0.5), (5868, 0.5)
(5868, 0.5), (5868, 10000)
(5868, 10000), (5874, 10000)
(5874, 0.5), (5874, 10000)
(5874, 0.5), (5968, 0.5)
(5968, 0.5), (5968, 10000)
(5968, 10000), (5973, 10000)
(5973, 0.5), (5973, 10000)
(5973, 0.5), (5991, 0.5)
(5991, 0.5), (5991, 10000)
(5991, 10000), (5991.5, 10000)
(5991.5, 0.5), (5991.5, 10000)
(5991.5, 0.5), (6011, 0.5)
(6011, 0.5), (6011, 10000)
(6011, 10000), (6012, 10000)
(6012, 0.5), (6012, 10000)
(6012, 0.5), (6190, 0.5)
(6190, 0.5), (6190, 10000)
(6190, 10000), (6192, 10000)
(6192, 0.5), (6192, 10000)
(6192, 0.5), (6223, 0.5)
(6223, 0.5), (6223, 10000)
(6223, 10000), (6225, 10000)
(6225, 0.5), (6225, 10000)
(6225, 0.5), (6253, 0.5)
(6253, 0.5), (6253, 10000)
(6253, 10000), (6255, 10000)
(6255, 0.5), (6255, 10000)
(6255, 0.5), (6308, 0.5)
(6308, 0.5), (6308, 10000)
(6308, 10000), (6308.5, 10000)
(6308.5, 0.5), (6308.5, 10000)
(6308.5, 0.5), (6339, 0.5)
(6339, 0.5), (6339, 10000)
(6339, 10000), (6341, 10000)
(6341, 0.5), (6341, 10000)
(6341, 0.5), (6349, 0.5)
(6349, 0.5), (6349, 10000)
(6349, 10000), (6356, 10000)
(6356, 0.5), (6356, 10000)
(6356, 0.5), (6380, 0.5)
(6380, 0.5), (6380, 10000)
(6380, 10000), (6383, 10000)
(6383, 0.5), (6383, 10000)
(6383, 0.5), (6437, 0.5)
(6437, 0.5), (6437, 10000)
(6437, 10000), (6439, 10000)
(6439, 0.5), (6439, 10000)
(6439, 0.5), (6474, 0.5)
(6474, 0.5), (6474, 10000)
(6474, 10000), (6478, 10000)
(6478, 0.5), (6478, 10000)
(6478, 0.5), (6480, 0.5)
(6480, 0.5), (6480, 10000)
(6480, 10000), (6480.5, 10000)
(6480.5, 0.5), (6480.5, 10000)
(6480.5, 0.5), (6508, 0.5)
(6508, 0.5), (6508, 10000)
(6508, 10000), (6511, 10000)
(6511, 0.5), (6511, 10000)
(6511, 0.5), (6532, 0.5)
(6532, 0.5), (6532, 10000)
(6532, 10000), (6533, 10000)
(6533, 0.5), (6533, 10000)
(6533, 0.5), (6535, 0.5)
(6535, 0.5), (6535, 10000)
(6535, 10000), (6536, 10000)
(6536, 0.5), (6536, 10000)
(6536, 0.5), (6544, 0.5)
(6544, 0.5), (6544, 10000)
(6544, 10000), (6546, 10000)
(6546, 0.5), (6546, 10000)
(6546, 0.5), (6575, 0.5)
(6575, 0.5), (6575, 10000)
(6575, 10000), (6579, 10000)
(6579, 0.5), (6579, 10000)
(6579, 0.5), (6597, 0.5)
(6597, 0.5), (6597, 10000)
(6597, 10000), (6600, 10000)
(6600, 0.5), (6600, 10000)
(6600, 0.5), (6608, 0.5)
(6608, 0.5), (6608, 10000)
(6608, 10000), (6611, 10000)
(6611, 0.5), (6611, 10000)
(6611, 0.5), (6616, 0.5)
(6616, 0.5), (6616, 10000)
(6616, 10000), (6617, 10000)
(6617, 0.5), (6617, 10000)
(6617, 0.5), (6630, 0.5)
(6630, 0.5), (6630, 10000)
(6630, 10000), (6631, 10000)
(6631, 0.5), (6631, 10000)
(6631, 0.5), (6711, 0.5)
(6711, 0.5), (6711, 10000)
(6711, 10000), (6713, 10000)
(6713, 0.5), (6713, 10000)
(6713, 0.5), (6816, 0.5)
(6816, 0.5), (6816, 10000)
(6816, 10000), (6817, 10000)
(6817, 0.5), (6817, 10000)
(6817, 0.5), (6849, 0.5)
(6849, 0.5), (6849, 10000)
(6849, 10000), (6851, 10000)
(6851, 0.5), (6851, 10000)
(6851, 0.5), (6865, 0.5)
(6865, 0.5), (6865, 10000)
(6865, 10000), (6865.5, 10000)
(6865.5, 0.5), (6865.5, 10000)
(6865.5, 0.5), (6901, 0.5)
(6901, 0.5), (6901, 10000)
(6901, 10000), (6901.5, 10000)
(6901.5, 0.5), (6901.5, 10000)
(6901.5, 0.5), (6935, 0.5)
(6935, 0.5), (6935, 10000)
(6935, 10000), (6936, 10000)
(6936, 0.5), (6936, 10000)
(6936, 0.5), (6954, 0.5)
(6954, 0.5), (6954, 10000)
(6954, 10000), (6955, 10000)
(6955, 0.5), (6955, 10000)
(6955, 0.5), (6988, 0.5)
(6988, 0.5), (6988, 10000)
(6988, 10000), (6988.5, 10000)
(6988.5, 0.5), (6988.5, 10000)
(6988.5, 0.5), (7026, 0.5)
(7026, 0.5), (7026, 10000)
(7026, 10000), (7026.5, 10000)
(7026.5, 0.5), (7026.5, 10000)
(7026.5, 0.5), (7042, 0.5)
(7042, 0.5), (7042, 10000)
(7042, 10000), (7042.5, 10000)
(7042.5, 0.5), (7042.5, 10000)
(7042.5, 0.5), (7063, 0.5)
(7063, 0.5), (7063, 10000)
(7063, 10000), (7065, 10000)
(7065, 0.5), (7065, 10000)
(7065, 0.5), (7117, 0.5)
(7117, 0.5), (7117, 10000)
(7117, 10000), (7117.5, 10000)
(7117.5, 0.5), (7117.5, 10000)
(7117.5, 0.5), (7124, 0.5)
(7124, 0.5), (7124, 10000)
(7124, 10000), (7125, 10000)
(7125, 0.5), (7125, 10000)
(7125, 0.5), (7214, 0.5)
(7214, 0.5), (7214, 10000)
(7214, 10000), (7216, 10000)
(7216, 0.5), (7216, 10000)
(7216, 0.5), (7232, 0.5)
(7232, 0.5), (7232, 10000)
(7232, 10000), (7232.5, 10000)
(7232.5, 0.5), (7232.5, 10000)
(7232.5, 0.5), (7267, 0.5)
(7267, 0.5), (7267, 10000)
(7267, 10000), (7273, 10000)
(7273, 0.5), (7273, 10000)
(7273, 0.5), (7306, 0.5)
(7306, 0.5), (7306, 10000)
(7306, 10000), (7306.5, 10000)
(7306.5, 0.5), (7306.5, 10000)
(7306.5, 0.5), (7326, 0.5)
(7326, 0.5), (7326, 10000)
(7326, 10000), (7330, 10000)
(7330, 0.5), (7330, 10000)
(7330, 0.5), (7342, 0.5)
(7342, 0.5), (7342, 10000)
(7342, 10000), (7346, 10000)
(7346, 0.5), (7346, 10000)
(7346, 0.5), (7364, 0.5)
(7364, 0.5), (7364, 10000)
(7364, 10000), (7364.5, 10000)
(7364.5, 0.5), (7364.5, 10000)
(7364.5, 0.5), (7375, 0.5)
(7375, 0.5), (7375, 10000)
(7375, 10000), (7378, 10000)
(7378, 0.5), (7378, 10000)
(7378, 0.5), (7383, 0.5)
(7383, 0.5), (7383, 10000)
(7383, 10000), (7384, 10000)
(7384, 0.5), (7384, 10000)
(7384, 0.5), (7417, 0.5)
(7417, 0.5), (7417, 10000)
(7417, 10000), (7417.5, 10000)
(7417.5, 0.5), (7417.5, 10000)
(7417.5, 0.5), (7438, 0.5)
(7438, 0.5), (7438, 10000)
(7438, 10000), (7438.5, 10000)
(7438.5, 0.5), (7438.5, 10000)
(7438.5, 0.5), (7477, 0.5)
(7477, 0.5), (7477, 10000)
(7477, 10000), (7478, 10000)
(7478, 0.5), (7478, 10000)
(7478, 0.5), (7518, 0.5)
(7518, 0.5), (7518, 10000)
