89252345
1000, 1000
(1671, 0.5), (1671, 10000)
(1671, 0.5), (1673, 0.5)
(1673, 0.5), (1673, 10000)
(1673, 10000), (1726, 10000)
(1726, 0.5), (1726, 10000)
(1726, 0.5), (1728, 0.5)
(1728, 0.5), (1728, 10000)
(1728, 10000), (1735, 10000)
(1735, 0.5), (1735, 10000)
(1735, 0.5), (1737, 0.5)
(1737, 0.5), (1737, 10000)
(1737, 10000), (1751, 10000)
(1751, 0.5), (1751, 10000)
(1751, 0.5), (1753, 0.5)
(1753, 0.5), (1753, 10000)
(1753, 10000), (1787, 10000)
(1787, 0.5), (1787, 10000)
(1787, 0.5), (1793, 0.5)
(1793, 0.5), (1793, 10000)
(1793, 10000), (1838, 10000)
(1838, 0.5), (1838, 10000)
(1838, 0.5), (1840, 0.5)
(1840, 0.5), (1840, 10000)
(1840, 10000), (1864, 10000)
(1864, 0.5), (1864, 10000)
(1864, 0.5), (1866, 0.5)
(1866, 0.5), (1866, 10000)
(1866, 10000), (1895, 10000)
(1895, 0.5), (1895, 10000)
(1895, 0.5), (1897, 0.5)
(1897, 0.5), (1897, 10000)
(1897, 10000), (1937, 10000)
(1937, 0.5), (1937, 10000)
(1937, 0.5), (1939, 0.5)
(1939, 0.5), (1939, 10000)
(1939, 10000), (1965, 10000)
(1965, 0.5), (1965, 10000)
(1965, 0.5), (1967, 0.5)
(1967, 0.5), (1967, 10000)
(1967, 10000), (1988, 10000)
(1988, 0.5), (1988, 10000)
(1988, 0.5), (1990, 0.5)
(1990, 0.5), (1990, 10000)
(1990, 10000), (2011, 10000)
(2011, 0.5), (2011, 10000)
(2011, 0.5), (2013, 0.5)
(2013, 0.5), (2013, 10000)
(2013, 10000), (2050, 10000)
(2050, 0.5), (2050, 10000)
(2050, 0.5), (2052, 0.5)
(2052, 0.5), (2052, 10000)
(2052, 10000), (2105, 10000)
(2105, 0.5), (2105, 10000)
(2105, 0.5), (2107, 0.5)
(2107, 0.5), (2107, 10000)
(2107, 10000), (2109, 10000)
(2109, 0.5), (2109, 10000)
(2109, 0.5), (2111, 0.5)
(2111, 0.5), (2111, 10000)
(2111, 10000), (2114, 10000)
(2114, 0.5), (2114, 10000)
(2114, 0.5), (2119, 0.5)
(2119, 0.5), (2119, 10000)
(2119, 10000), (2132, 10000)
(2132, 0.5), (2132, 10000)
(2132, 0.5), (2134, 0.5)
(2134, 0.5), (2134, 10000)
(2134, 10000), (2160, 10000)
(2160, 0.5), (2160, 10000)
(2160, 0.5), (2162, 0.5)
(2162, 0.5), (2162, 10000)
(2162, 10000), (2186, 10000)
(2186, 0.5), (2186, 10000)
(2186, 0.5), (2188, 0.5)
(2188, 0.5), (2188, 10000)
(2188, 10000), (2231, 10000)
(2231, 0.5), (2231, 10000)
(2231, 0.5), (2233, 0.5)
(2233, 0.5), (2233, 10000)
(2233, 10000), (2366, 10000)
(2366, 0.5), (2366, 10000)
(2366, 0.5), (2368, 0.5)
(2368, 0.5), (2368, 10000)
(2368, 10000), (2409, 10000)
(2409, 0.5), (2409, 10000)
(2409, 0.5), (2411, 0.5)
(2411, 0.5), (2411, 10000)
(2411, 10000), (2458, 10000)
(2458, 0.5), (2458, 10000)
(2458, 0.5), (2460, 0.5)
(2460, 0.5), (2460, 10000)
(2460, 10000), (2502, 10000)
(2502, 0.5), (2502, 10000)
(2502, 0.5), (2505, 0.5)
(2505, 0.5), (2505, 10000)
(2505, 10000), (2508, 10000)
(2508, 0.5), (2508, 10000)
(2508, 0.5), (2510, 0.5)
(2510, 0.5), (2510, 10000)
(2510, 10000), (2613, 10000)
(2613, 0.5), (2613, 10000)
(2613, 0.5), (2615, 0.5)
(2615, 0.5), (2615, 10000)
(2615, 10000), (2672, 10000)
(2672, 0.5), (2672, 10000)
(2672, 0.5), (2674, 0.5)
(2674, 0.5), (2674, 10000)
(2674, 10000), (2716, 10000)
(2716, 0.5), (2716, 10000)
(2716, 0.5), (2724, 0.5)
(2724, 0.5), (2724, 10000)
(2724, 10000), (2835, 10000)
(2835, 0.5), (2835, 10000)
(2835, 0.5), (2837, 0.5)
(2837, 0.5), (2837, 10000)
(2837, 10000), (2843, 10000)
(2843, 0.5), (2843, 10000)
(2843, 0.5), (2869, 0.5)
(2869, 0.5), (2869, 10000)
(2869, 10000), (2956, 10000)
(2956, 0.5), (2956, 10000)
(2956, 0.5), (2958, 0.5)
(2958, 0.5), (2958, 10000)
(2958, 10000), (2980, 10000)
(2980, 0.5), (2980, 10000)
(2980, 0.5), (2982, 0.5)
(2982, 0.5), (2982, 10000)
(2982, 10000), (3006, 10000)
(3006, 0.5), (3006, 10000)
(3006, 0.5), (3008, 0.5)
(3008, 0.5), (3008, 10000)
(3008, 10000), (3015, 10000)
(3015, 0.5), (3015, 10000)
(3015, 0.5), (3017, 0.5)
(3017, 0.5), (3017, 10000)
(3017, 10000), (3050, 10000)
(3050, 0.5), (3050, 10000)
(3050, 0.5), (3052, 0.5)
(3052, 0.5), (3052, 10000)
(3052, 10000), (3097, 10000)
(3097, 0.5), (3097, 10000)
(3097, 0.5), (3099, 0.5)
(3099, 0.5), (3099, 10000)
(3099, 10000), (3108, 10000)
(3108, 0.5), (3108, 10000)
(3108, 0.5), (3110, 0.5)
(3110, 0.5), (3110, 10000)
(3110, 10000), (3210, 10000)
(3210, 0.5), (3210, 10000)
(3210, 0.5), (3215, 0.5)
(3215, 0.5), (3215, 10000)
(3215, 10000), (3225, 10000)
(3225, 0.5), (3225, 10000)
(3225, 0.5), (3227, 0.5)
(3227, 0.5), (3227, 10000)
(3227, 10000), (3263, 10000)
(3263, 0.5), (3263, 10000)
(3263, 0.5), (3265, 0.5)
(3265, 0.5), (3265, 10000)
(3265, 10000), (3358, 10000)
(3358, 0.5), (3358, 10000)
(3358, 0.5), (3360, 0.5)
(3360, 0.5), (3360, 10000)
(3360, 10000), (3382, 10000)
(3382, 0.5), (3382, 10000)
(3382, 0.5), (3385, 0.5)
(3385, 0.5), (3385, 10000)
(3385, 10000), (3425, 10000)
(3425, 0.5), (3425, 10000)
(3425, 0.5), (3427, 0.5)
(3427, 0.5), (3427, 10000)
(3427, 10000), (3483, 10000)
(3483, 0.5), (3483, 10000)
(3483, 0.5), (3485, 0.5)
(3485, 0.5), (3485, 10000)
(3485, 10000), (3489, 10000)
(3489, 0.5), (3489, 10000)
(3489, 0.5), (3491, 0.5)
(3491, 0.5), (3491, 10000)
(3491, 10000), (3514, 10000)
(3514, 0.5), (3514, 10000)
(3514, 0.5), (3516, 0.5)
(3516, 0.5), (3516, 10000)
(3516, 10000), (3546, 10000)
(3546, 0.5), (3546, 10000)
(3546, 0.5), (3548, 0.5)
(3548, 0.5), (3548, 10000)
(3548, 10000), (3583, 10000)
(3583, 0.5), (3583, 10000)
(3583, 0.5), (3585, 0.5)
(3585, 0.5), (3585, 10000)
(3585, 10000), (3633, 10000)
(3633, 0.5), (3633, 10000)
(3633, 0.5), (3635, 0.5)
(3635, 0.5), (3635, 10000)
(3635, 10000), (3661, 10000)
(3661, 0.5), (3661, 10000)
(3661, 0.5), (3666, 0.5)
(3666, 0.5), (3666, 10000)
(3666, 10000), (3679, 10000)
(3679, 0.5), (3679, 10000)
(3679, 0.5), (3681, 0.5)
(3681, 0.5), (3681, 10000)
(3681, 10000), (3732, 10000)
(3732, 0.5), (3732, 10000)
(3732, 0.5), (3734, 0.5)
(3734, 0.5), (3734, 10000)
(3734, 10000), (3747, 10000)
(3747, 0.5), (3747, 10000)
(3747, 0.5), (3749, 0.5)
(3749, 0.5), (3749, 10000)
(3749, 10000), (3759, 10000)
(3759, 0.5), (3759, 10000)
(3759, 0.5), (3761, 0.5)
(3761, 0.5), (3761, 10000)
(3761, 10000), (3774, 10000)
(3774, 0.5), (3774, 10000)
(3774, 0.5), (3776, 0.5)
(3776, 0.5), (3776, 10000)
(3776, 10000), (3841, 10000)
(3841, 0.5), (3841, 10000)
(3841, 0.5), (3845, 0.5)
(3845, 0.5), (3845, 10000)
(3845, 10000), (3845.5, 10000)
(3845.5, 0.5), (3845.5, 10000)
(3845.5, 0.5), (3847, 0.5)
(3847, 0.5), (3847, 10000)
(3847, 10000), (3865, 10000)
(3865, 0.5), (3865, 10000)
(3865, 0.5), (3867, 0.5)
(3867, 0.5), (3867, 10000)
(3867, 10000), (3901, 10000)
(3901, 0.5), (3901, 10000)
(3901, 0.5), (3903, 0.5)
(3903, 0.5), (3903, 10000)
(3903, 10000), (3937, 10000)
(3937, 0.5), (3937, 10000)
(3937, 0.5), (3939, 0.5)
(3939, 0.5), (3939, 10000)
(3939, 10000), (3947, 10000)
(3947, 0.5), (3947, 10000)
(3947, 0.5), (3949, 0.5)
(3949, 0.5), (3949, 10000)
(3949, 10000), (4013, 10000)
(4013, 0.5), (4013, 10000)
(4013, 0.5), (4015, 0.5)
(4015, 0.5), (4015, 10000)
(4015, 10000), (4054, 10000)
(4054, 0.5), (4054, 10000)
(4054, 0.5), (4056, 0.5)
(4056, 0.5), (4056, 10000)
(4056, 10000), (4102, 10000)
(4102, 0.5), (4102, 10000)
(4102, 0.5), (4104, 0.5)
(4104, 0.5), (4104, 10000)
(4104, 10000), (4177, 10000)
(4177, 0.5), (4177, 10000)
(4177, 0.5), (4179, 0.5)
(4179, 0.5), (4179, 10000)
(4179, 10000), (4257, 10000)
(4257, 0.5), (4257, 10000)
(4257, 0.5), (4265, 0.5)
(4265, 0.5), (4265, 10000)
(4265, 10000), (4277, 10000)
(4277, 0.5), (4277, 10000)
(4277, 0.5), (4279, 0.5)
(4279, 0.5), (4279, 10000)
(4279, 10000), (4306, 10000)
(4306, 0.5), (4306, 10000)
(4306, 0.5), (4308, 0.5)
(4308, 0.5), (4308, 10000)
(4308, 10000), (4564, 10000)
(4564, 0.5), (4564, 10000)
(4564, 0.5), (4570, 0.5)
(4570, 0.5), (4570, 10000)
(4570, 10000), (4622, 10000)
(4622, 0.5), (4622, 10000)
(4622, 0.5), (4624, 0.5)
(4624, 0.5), (4624, 10000)
(4624, 10000), (4677, 10000)
(4677, 0.5), (4677, 10000)
(4677, 0.5), (4679, 0.5)
(4679, 0.5), (4679, 10000)
(4679, 10000), (4721, 10000)
(4721, 0.5), (4721, 10000)
(4721, 0.5), (4723, 0.5)
(4723, 0.5), (4723, 10000)
(4723, 10000), (4745, 10000)
(4745, 0.5), (4745, 10000)
(4745, 0.5), (4748, 0.5)
(4748, 0.5), (4748, 10000)
(4748, 10000), (4801, 10000)
(4801, 0.5), (4801, 10000)
(4801, 0.5), (4803, 0.5)
(4803, 0.5), (4803, 10000)
(4803, 10000), (4807, 10000)
(4807, 0.5), (4807, 10000)
(4807, 0.5), (4809, 0.5)
(4809, 0.5), (4809, 10000)
(4809, 10000), (4834, 10000)
(4834, 0.5), (4834, 10000)
(4834, 0.5), (4836, 0.5)
(4836, 0.5), (4836, 10000)
(4836, 10000), (4890, 10000)
(4890, 0.5), (4890, 10000)
(4890, 0.5), (4892, 0.5)
(4892, 0.5), (4892, 10000)
(4892, 10000), (4914, 10000)
(4914, 0.5), (4914, 10000)
(4914, 0.5), (4916, 0.5)
(4916, 0.5), (4916, 10000)
(4916, 10000), (4925, 10000)
(4925, 0.5), (4925, 10000)
(4925, 0.5), (4927, 0.5)
(4927, 0.5), (4927, 10000)
(4927, 10000), (4986, 10000)
(4986, 0.5), (4986, 10000)
(4986, 0.5), (4988, 0.5)
(4988, 0.5), (4988, 10000)
(4988, 10000), (5016, 10000)
(5016, 0.5), (5016, 10000)
(5016, 0.5), (5018, 0.5)
(5018, 0.5), (5018, 10000)
(5018, 10000), (5057, 10000)
(5057, 0.5), (5057, 10000)
(5057, 0.5), (5059, 0.5)
(5059, 0.5), (5059, 10000)
(5059, 10000), (5087, 10000)
(5087, 0.5), (5087, 10000)
(5087, 0.5), (5089, 0.5)
(5089, 0.5), (5089, 10000)
(5089, 10000), (5097, 10000)
(5097, 0.5), (5097, 10000)
(5097, 0.5), (5099, 0.5)
(5099, 0.5), (5099, 10000)
(5099, 10000), (5109, 10000)
(5109, 0.5), (5109, 10000)
(5109, 0.5), (5111, 0.5)
(5111, 0.5), (5111, 10000)
(5111, 10000), (5151, 10000)
(5151, 0.5), (5151, 10000)
(5151, 0.5), (5153, 0.5)
(5153, 0.5), (5153, 10000)
(5153, 10000), (5180, 10000)
(5180, 0.5), (5180, 10000)
(5180, 0.5), (5182, 0.5)
(5182, 0.5), (5182, 10000)
(5182, 10000), (5235, 10000)
(5235, 0.5), (5235, 10000)
(5235, 0.5), (5242, 0.5)
(5242, 0.5), (5242, 10000)
(5242, 10000), (5293, 10000)
(5293, 0.5), (5293, 10000)
(5293, 0.5), (5295, 0.5)
(5295, 0.5), (5295, 10000)
(5295, 10000), (5313, 10000)
(5313, 0.5), (5313, 10000)
(5313, 0.5), (5315, 0.5)
(5315, 0.5), (5315, 10000)
(5315, 10000), (5360, 10000)
(5360, 0.5), (5360, 10000)
(5360, 0.5), (5362, 0.5)
(5362, 0.5), (5362, 10000)
(5362, 10000), (5372, 10000)
(5372, 0.5), (5372, 10000)
(5372, 0.5), (5374, 0.5)
(5374, 0.5), (5374, 10000)
(5374, 10000), (5416, 10000)
(5416, 0.5), (5416, 10000)
(5416, 0.5), (5418, 0.5)
(5418, 0.5), (5418, 10000)
(5418, 10000), (5460, 10000)
(5460, 0.5), (5460, 10000)
(5460, 0.5), (5463, 0.5)
(5463, 0.5), (5463, 10000)
(5463, 10000), (5500, 10000)
(5500, 0.5), (5500, 10000)
(5500, 0.5), (5502, 0.5)
(5502, 0.5), (5502, 10000)
(5502, 10000), (5541, 10000)
(5541, 0.5), (5541, 10000)
(5541, 0.5), (5543, 0.5)
(5543, 0.5), (5543, 10000)
(5543, 10000), (5590, 10000)
(5590, 0.5), (5590, 10000)
(5590, 0.5), (5592, 0.5)
(5592, 0.5), (5592, 10000)
(5592, 10000), (5597, 10000)
(5597, 0.5), (5597, 10000)
(5597, 0.5), (5599, 0.5)
(5599, 0.5), (5599, 10000)
(5599, 10000), (5654, 10000)
(5654, 0.5), (5654, 10000)
(5654, 0.5), (5656, 0.5)
(5656, 0.5), (5656, 10000)
(5656, 10000), (5676, 10000)
(5676, 0.5), (5676, 10000)
(5676, 0.5), (5686, 0.5)
(5686, 0.5), (5686, 10000)
(5686, 10000), (5704, 10000)
(5704, 0.5), (5704, 10000)
(5704, 0.5), (5706, 0.5)
(5706, 0.5), (5706, 10000)
(5706, 10000), (5764, 10000)
(5764, 0.5), (5764, 10000)
(5764, 0.5), (5766, 0.5)
(5766, 0.5), (5766, 10000)
(5766, 10000), (5783, 10000)
(5783, 0.5), (5783, 10000)
(5783, 0.5), (5785, 0.5)
(5785, 0.5), (5785, 10000)
(5785, 10000), (5853, 10000)
(5853, 0.5), (5853, 10000)
(5853, 0.5), (5855, 0.5)
(5855, 0.5), (5855, 10000)
(5855, 10000), (5881, 10000)
(5881, 0.5), (5881, 10000)
(5881, 0.5), (5883, 0.5)
(5883, 0.5), (5883, 10000)
(5883, 10000), (5918, 10000)
(5918, 0.5), (5918, 10000)
(5918, 0.5), (5920, 0.5)
(5920, 0.5), (5920, 10000)
(5920, 10000), (5939, 10000)
(5939, 0.5), (5939, 10000)
(5939, 0.5), (5941, 0.5)
(5941, 0.5), (5941, 10000)
(5941, 10000), (5987, 10000)
(5987, 0.5), (5987, 10000)
(5987, 0.5), (5995, 0.5)
(5995, 0.5), (5995, 10000)
(5995, 10000), (6007, 10000)
(6007, 0.5), (6007, 10000)
(6007, 0.5), (6009, 0.5)
(6009, 0.5), (6009, 10000)
(6009, 10000), (6021, 10000)
(6021, 0.5), (6021, 10000)
(6021, 0.5), (6023, 0.5)
(6023, 0.5), (6023, 10000)
(6023, 10000), (6023.5, 10000)
(6023.5, 0.5), (6023.5, 10000)
(6023.5, 0.5), (6025, 0.5)
(6025, 0.5), (6025, 10000)
(6025, 10000), (6037, 10000)
(6037, 0.5), (6037, 10000)
(6037, 0.5), (6045, 0.5)
(6045, 0.5), (6045, 10000)
(6045, 10000), (6134, 10000)
(6134, 0.5), (6134, 10000)
(6134, 0.5), (6136, 0.5)
(6136, 0.5), (6136, 10000)
(6136, 10000), (6226, 10000)
(6226, 0.5), (6226, 10000)
(6226, 0.5), (6228, 0.5)
(6228, 0.5), (6228, 10000)
(6228, 10000), (6259, 10000)
(6259, 0.5), (6259, 10000)
(6259, 0.5), (6261, 0.5)
(6261, 0.5), (6261, 10000)
(6261, 10000), (6304, 10000)
(6304, 0.5), (6304, 10000)
(6304, 0.5), (6306, 0.5)
(6306, 0.5), (6306, 10000)
(6306, 10000), (6379, 10000)
(6379, 0.5), (6379, 10000)
(6379, 0.5), (6381, 0.5)
(6381, 0.5), (6381, 10000)
(6381, 10000), (6397, 10000)
(6397, 0.5), (6397, 10000)
(6397, 0.5), (6399, 0.5)
(6399, 0.5), (6399, 10000)
(6399, 10000), (6434, 10000)
(6434, 0.5), (6434, 10000)
(6434, 0.5), (6436, 0.5)
(6436, 0.5), (6436, 10000)
(6436, 10000), (6475, 10000)
(6475, 0.5), (6475, 10000)
(6475, 0.5), (6477, 0.5)
(6477, 0.5), (6477, 10000)
(6477, 10000), (6527, 10000)
(6527, 0.5), (6527, 10000)
(6527, 0.5), (6529, 0.5)
(6529, 0.5), (6529, 10000)
(6529, 10000), (6536, 10000)
(6536, 0.5), (6536, 10000)
(6536, 0.5), (6556, 0.5)
(6556, 0.5), (6556, 10000)
(6556, 10000), (6709, 10000)
(6709, 0.5), (6709, 10000)
(6709, 0.5), (6711, 0.5)
(6711, 0.5), (6711, 10000)
(6711, 10000), (6734, 10000)
(6734, 0.5), (6734, 10000)
(6734, 0.5), (6736, 0.5)
(6736, 0.5), (6736, 10000)
(6736, 10000), (6761, 10000)
(6761, 0.5), (6761, 10000)
(6761, 0.5), (6763, 0.5)
(6763, 0.5), (6763, 10000)
(6763, 10000), (6807, 10000)
(6807, 0.5), (6807, 10000)
(6807, 0.5), (6813, 0.5)
(6813, 0.5), (6813, 10000)
(6813, 10000), (6928, 10000)
(6928, 0.5), (6928, 10000)
(6928, 0.5), (6930, 0.5)
(6930, 0.5), (6930, 10000)
(6930, 10000), (6950, 10000)
(6950, 0.5), (6950, 10000)
(6950, 0.5), (6952, 0.5)
(6952, 0.5), (6952, 10000)
(6952, 10000), (7007, 10000)
(7007, 0.5), (7007, 10000)
(7007, 0.5), (7009, 0.5)
(7009, 0.5), (7009, 10000)
(7009, 10000), (7077, 10000)
(7077, 0.5), (7077, 10000)
(7077, 0.5), (7079, 0.5)
(7079, 0.5), (7079, 10000)
(7079, 10000), (7214, 10000)
(7214, 0.5), (7214, 10000)
(7214, 0.5), (7216, 0.5)
(7216, 0.5), (7216, 10000)
(7216, 10000), (7219, 10000)
(7219, 0.5), (7219, 10000)
(7219, 0.5), (7221, 0.5)
(7221, 0.5), (7221, 10000)
(7221, 10000), (7330, 10000)
(7330, 0.5), (7330, 10000)
(7330, 0.5), (7336, 0.5)
(7336, 0.5), (7336, 10000)
(7336, 10000), (7375, 10000)
(7375, 0.5), (7375, 10000)
(7375, 0.5), (7377, 0.5)
(7377, 0.5), (7377, 10000)
(7377, 10000), (7408, 10000)
(7408, 0.5), (7408, 10000)
(7408, 0.5), (7410, 0.5)
(7410, 0.5), (7410, 10000)
(7410, 10000), (7427, 10000)
(7427, 0.5), (7427, 10000)
(7427, 0.5), (7429, 0.5)
(7429, 0.5), (7429, 10000)
(7429, 10000), (7466, 10000)
(7466, 0.5), (7466, 10000)
(7466, 0.5), (7468, 0.5)
(7468, 0.5), (7468, 10000)
(7468, 10000), (7516, 10000)
(7516, 0.5), (7516, 10000)
(7516, 0.5), (7518, 0.5)
(7518, 0.5), (7518, 10000)
(7518, 10000), (7527, 10000)
(7527, 0.5), (7527, 10000)
(7527, 0.5), (7529, 0.5)
(7529, 0.5), (7529, 10000)
(7529, 10000), (7576, 10000)
(7576, 0.5), (7576, 10000)
(7576, 0.5), (7578, 0.5)
(7578, 0.5), (7578, 10000)
(7578, 10000), (7603, 10000)
(7603, 0.5), (7603, 10000)
(7603, 0.5), (7611, 0.5)
(7611, 0.5), (7611, 10000)
(7611, 10000), (7616, 10000)
(7616, 0.5), (7616, 10000)
(7616, 0.5), (7624, 0.5)
(7624, 0.5), (7624, 10000)
(7624, 10000), (7652, 10000)
(7652, 0.5), (7652, 10000)
(7652, 0.5), (7654, 0.5)
(7654, 0.5), (7654, 10000)
(7654, 10000), (7716, 10000)
(7716, 0.5), (7716, 10000)
(7716, 0.5), (7722, 0.5)
(7722, 0.5), (7722, 10000)
(7722, 10000), (7731, 10000)
(7731, 0.5), (7731, 10000)
(7731, 0.5), (7733, 0.5)
(7733, 0.5), (7733, 10000)
(7733, 10000), (7786, 10000)
(7786, 0.5), (7786, 10000)
(7786, 0.5), (7788, 0.5)
